Gene.ID	p.value	ttest.z.score	Degrees.of.freedom	Direction	cell.type	updown	hgnc.symbol
24137	8.16675e-31	-13.6704	209	1	ERY	up	KIF4A
10580	8.20684e-31	-13.6697	209	1	ERY	up	SORBS1
6006	8.92598e-31	-13.6581	209	1	ERY	up	RHCE
25874	9.71769e-31	-13.6464	209	1	ERY	up	MPC2
2766	2.01693e-30	-13.5457	209	1	ERY	up	GMPR
286451	2.11634e-30	-13.5391	209	1	ERY	up	YIPF6
50865	2.6008e-30	-13.5107	209	1	ERY	up	HEBP1
55652	2.68649e-30	-13.5062	209	1	ERY	up	SLC48A1
146909	2.97137e-30	-13.4923	209	1	ERY	up	KIF18B
129642	3.01769e-30	-13.4902	209	1	ERY	up	MBOAT2
210	3.08819e-30	-13.487	209	1	ERY	up	ALAD
6248	3.55731e-30	-13.4675	209	1	ERY	up	RSC1A1
119	3.64402e-30	-13.4642	209	1	ERY	up	ADD2
23365	3.82384e-30	-13.4575	209	1	ERY	up	ARHGEF12
55240	4.05954e-30	-13.4493	209	1	ERY	up	STEAP3
9429	4.50391e-30	-13.4349	209	1	ERY	up	ABCG2
5909	4.67481e-30	-13.4298	209	1	ERY	up	RAP1GAP
3953	5.0888e-30	-13.4181	209	1	ERY	up	LEPR
6886	5.7045e-30	-13.4023	209	1	ERY	up	TAL1
10383	5.83366e-30	-13.3992	209	1	ERY	up	TUBB4B
1510	5.97079e-30	-13.396	209	1	ERY	up	CTSE
25959	7.96863e-30	-13.3562	209	1	ERY	up	KANK2
2235	8.62358e-30	-13.3453	209	1	ERY	up	FECH
1058	1.04402e-29	-13.3189	209	1	ERY	up	CENPA
9319	1.10601e-29	-13.3109	209	1	ERY	up	TRIP13
2995	1.13032e-29	-13.3079	209	1	ERY	up	GYPC
966	1.13222e-29	-13.3077	209	1	ERY	up	CD59
6563	1.3936e-29	-13.279	209	1	ERY	up	SLC14A1
10107	1.57043e-29	-13.2625	209	1	ERY	up	TRIM10
7168	3.34107e-29	-13.1583	209	1	ERY	up	TPM1
7052	5.30065e-29	-13.0945	209	1	ERY	up	TGM2
27161	5.80105e-29	-13.082	209	1	ERY	up	AGO2
63891	6.54408e-29	-13.0653	209	1	ERY	up	RNF123
1642	7.94811e-29	-13.0385	209	1	ERY	up	DDB1
27102	8.20963e-29	-13.034	209	1	ERY	up	EIF2AK1
80323	1.0785e-28	-12.9962	209	1	ERY	up	CCDC68
9133	1.12592e-28	-12.9903	209	1	ERY	up	CCNB2
8140	1.36401e-28	-12.9638	209	1	ERY	up	SLC7A5
9232	1.45648e-28	-12.9547	209	1	ERY	up	PTTG1
55827	1.703e-28	-12.933	209	1	ERY	up	DCAF6
114625	1.79882e-28	-12.9255	209	1	ERY	up	ERMAP
6710	1.95119e-28	-12.9142	209	1	ERY	up	SPTB
7029	2.06072e-28	-12.9067	209	1	ERY	up	TFDP2
23770	2.31898e-28	-12.8903	209	1	ERY	up	FKBP8
2532	3.05693e-28	-12.8521	209	1	ERY	up	ACKR1
80700	3.10292e-28	-12.85	209	1	ERY	up	UBXN6
26499	3.27668e-28	-12.8424	209	1	ERY	up	PLEK2
2935	3.83979e-28	-12.8205	209	1	ERY	up	GSPT1
4833	4.29922e-28	-12.8048	209	1	ERY	up	NME4
23580	7.25915e-28	-12.7322	209	1	ERY	up	CDC42EP4
9902	8.02453e-28	-12.7183	209	1	ERY	up	MRC2
6583	8.67195e-28	-12.7076	209	1	ERY	up	SLC22A4
3757	1.06785e-27	-12.6787	209	1	ERY	up	KCNH2
3161	1.14946e-27	-12.6685	209	1	ERY	up	HMMR
23327	1.35685e-27	-12.6455	209	1	ERY	up	NEDD4L
573	1.45066e-27	-12.6362	209	1	ERY	up	BAG1
4128	1.60373e-27	-12.6223	209	1	ERY	up	MAOA
9829	1.71984e-27	-12.6126	209	1	ERY	up	DNAJC6
761	1.93132e-27	-12.5965	209	1	ERY	up	CA3
4784	2.83924e-27	-12.543	209	1	ERY	up	NFIX
1063	3.21892e-27	-12.5256	209	1	ERY	up	CENPF
760	3.8307e-27	-12.5014	209	1	ERY	up	CA2
11163	3.86532e-27	-12.5001	209	1	ERY	up	NUDT4
2523	4.06558e-27	-12.4931	209	1	ERY	up	FUT1
4860	4.38731e-27	-12.4825	209	1	ERY	up	PNP
5367	4.80402e-27	-12.4699	209	1	ERY	up	PMCH
4661	4.86678e-27	-12.4681	209	1	ERY	up	MYT1
51312	5.72432e-27	-12.4456	209	1	ERY	up	SLC25A37
8818	5.92889e-27	-12.4407	209	1	ERY	up	DPM2
55796	5.96926e-27	-12.4397	209	1	ERY	up	MBNL3
51024	6.1088e-27	-12.4365	209	1	ERY	up	FIS1
51327	7.42105e-27	-12.4095	209	1	ERY	up	AHSP
84272	7.6712e-27	-12.4049	209	1	ERY	up	YIPF4
54498	8.8243e-27	-12.3854	209	1	ERY	up	SMOX
890	1.03179e-26	-12.3636	209	1	ERY	up	CCNA2
9917	1.54573e-26	-12.3074	209	1	ERY	up	FAM20B
2195	1.55249e-26	-12.3068	209	1	ERY	up	FAT1
997	1.72567e-26	-12.292	209	1	ERY	up	CDC34
5096	1.77584e-26	-12.288	209	1	ERY	up	PCCB
23367	1.95766e-26	-12.2745	209	1	ERY	up	LARP1
10058	1.98775e-26	-12.2723	209	1	ERY	up	ABCB6
25941	2.0205e-26	-12.2701	209	1	ERY	up	TPGS2
7150	2.20992e-26	-12.2576	209	1	ERY	up	TOP1
80344	2.27667e-26	-12.2534	209	1	ERY	up	DCAF11
899	2.31922e-26	-12.2508	209	1	ERY	up	CCNF
6622	2.41875e-26	-12.245	209	1	ERY	up	SNCA
63893	3.14003e-26	-12.2086	209	1	ERY	up	UBE2O
55635	3.27972e-26	-12.2026	209	1	ERY	up	DEPDC1
84669	3.9709e-26	-12.1759	209	1	ERY	up	USP32
8991	5.14837e-26	-12.1397	209	1	ERY	up	SELENBP1
7145	5.3157e-26	-12.1352	209	1	ERY	up	TNS1
10826	5.77323e-26	-12.1237	209	1	ERY	up	FAXDC2
9055	6.88592e-26	-12.0991	209	1	ERY	up	PRC1
847	6.9552e-26	-12.0977	209	1	ERY	up	CAT
8131	7.41432e-26	-12.0887	209	1	ERY	up	NPRL3
358	9.1696e-26	-12.0591	209	1	ERY	up	AQP1
25893	1.01985e-25	-12.0442	209	1	ERY	up	TRIM58
2309	1.14955e-25	-12.0275	209	1	ERY	up	FOXO3
23052	1.1579e-25	-12.0265	209	1	ERY	up	ENDOD1
999	1.21607e-25	-12.0196	209	1	ERY	up	CDH1
55610	1.55187e-25	-11.9855	209	1	ERY	up	VPS50
25793	1.75405e-25	-11.9684	209	1	ERY	up	FBXO7
54997	2.03919e-25	-11.9473	209	1	ERY	up	TESC
5886	2.31112e-25	-11.9298	209	1	ERY	up	RAD23A
7293	2.5775e-25	-11.9146	209	1	ERY	up	TNFRSF4
4097	2.67119e-25	-11.9096	209	1	ERY	up	MAFG
81577	3.17339e-25	-11.8854	209	1	ERY	up	GFOD2
4778	3.28149e-25	-11.8808	209	1	ERY	up	NFE2
9645	3.53686e-25	-11.8703	209	1	ERY	up	MICAL2
10900	3.56666e-25	-11.8691	209	1	ERY	up	RUNDC3A
11080	3.58032e-25	-11.8685	209	1	ERY	up	DNAJB4
2729	3.99947e-25	-11.853	209	1	ERY	up	GCLC
4303	5.36718e-25	-11.8118	209	1	ERY	up	FOXO4
7504	6.18022e-25	-11.792	209	1	ERY	up	XK
648390	7.96257e-25	-11.7565	209	1	ERY	up	NA
55247	8.36393e-25	-11.7496	209	1	ERY	up	NEIL3
163	8.68692e-25	-11.7443	209	1	ERY	up	AP2B1
65018	1.00415e-24	-11.7239	209	1	ERY	up	PINK1
4288	1.03544e-24	-11.7196	209	1	ERY	up	MKI67
4976	1.0399e-24	-11.719	209	1	ERY	up	OPA1
7037	1.44465e-24	-11.6728	209	1	ERY	up	TFRC
9491	1.4656e-24	-11.6708	209	1	ERY	up	PSMF1
6478	1.50699e-24	-11.6669	209	1	ERY	up	SIAH2
10928	1.55743e-24	-11.6623	209	1	ERY	up	RALBP1
2993	1.8387e-24	-11.6389	209	1	ERY	up	GYPA
990	1.87034e-24	-11.6365	209	1	ERY	up	CDC6
25907	2.01048e-24	-11.6264	209	1	ERY	up	TMEM158
5296	2.0295e-24	-11.6251	209	1	ERY	up	PIK3R2
5649	2.06686e-24	-11.6225	209	1	ERY	up	RELN
1371	2.29771e-24	-11.6076	209	1	ERY	up	CPOX
332	2.43319e-24	-11.5995	209	1	ERY	up	BIRC5
222642	2.75623e-24	-11.582	209	1	ERY	up	TSPO2
3029	3.15453e-24	-11.563	209	1	ERY	up	HAGH
78992	3.47452e-24	-11.5494	209	1	ERY	up	YIPF2
219333	3.7928e-24	-11.5371	209	1	ERY	up	USP12
759	3.88842e-24	-11.5335	209	1	ERY	up	CA1
212	4.44734e-24	-11.5146	209	1	ERY	up	ALAS2
10257	5.27783e-24	-11.4905	209	1	ERY	up	ABCC4
55589	5.81652e-24	-11.4768	209	1	ERY	up	BMP2K
3257	7.67956e-24	-11.4376	209	1	ERY	up	HPS1
79133	8.17744e-24	-11.4287	209	1	ERY	up	NDUFAF5
10370	8.66271e-24	-11.4206	209	1	ERY	up	CITED2
80127	8.82178e-24	-11.418	209	1	ERY	up	BBOF1
2038	8.99722e-24	-11.4153	209	1	ERY	up	EPB42
7866	9.56631e-24	-11.4066	209	1	ERY	up	IFRD2
80256	1.03432e-23	-11.3956	209	1	ERY	up	FAM214B
420	1.17294e-23	-11.3778	209	1	ERY	up	ART4
3848	1.32997e-23	-11.3601	209	1	ERY	up	KRT1
81689	1.63969e-23	-11.3305	209	1	ERY	up	ISCA1
6453	1.68731e-23	-11.3264	209	1	ERY	up	ITSN1
55143	1.95028e-23	-11.3059	209	1	ERY	up	CDCA8
52	2.09384e-23	-11.2959	209	1	ERY	up	ACP1
56953	2.11223e-23	-11.2946	209	1	ERY	up	NT5M
4354	2.90373e-23	-11.2496	209	1	ERY	up	MPP1
9604	3.10182e-23	-11.2402	209	1	ERY	up	RNF14
79801	3.44645e-23	-11.2253	209	1	ERY	up	SHCBP1
3045	3.55829e-23	-11.2208	209	1	ERY	up	HBD
79065	3.74432e-23	-11.2136	209	1	ERY	up	ATG9A
22974	4.48215e-23	-11.1881	209	1	ERY	up	TPX2
57610	4.74375e-23	-11.18	209	1	ERY	up	RANBP10
80896	5.70896e-23	-11.1538	209	1	ERY	up	NPL
158427	5.92646e-23	-11.1484	209	1	ERY	up	TSTD2
7102	6.90389e-23	-11.1268	209	1	ERY	up	TSPAN7
5087	6.92652e-23	-11.1263	209	1	ERY	up	PBX1
51382	7.30801e-23	-11.1187	209	1	ERY	up	ATP6V1D
10158	7.49536e-23	-11.1151	209	1	ERY	up	PDZK1IP1
378	8.31668e-23	-11.1003	209	1	ERY	up	ARF4
55366	8.59128e-23	-11.0957	209	1	ERY	up	LGR4
5534	8.7242e-23	-11.0935	209	1	ERY	up	PPP3R1
23305	8.98284e-23	-11.0894	209	1	ERY	up	ACSL6
1869	9.19438e-23	-11.0861	209	1	ERY	up	E2F1
4122	1.01931e-22	-11.0714	209	1	ERY	up	MAN2A2
10444	1.45838e-22	-11.0205	209	1	ERY	up	ZER1
10124	1.81381e-22	-10.9894	209	1	ERY	up	ARL4A
1645	1.96716e-22	-10.9779	209	1	ERY	up	AKR1C1
1182	2.39663e-22	-10.9497	209	1	ERY	up	CLCN3
10614	2.48225e-22	-10.9447	209	1	ERY	up	HEXIM1
51454	2.85395e-22	-10.9248	209	1	ERY	up	GULP1
8501	3.27817e-22	-10.905	209	1	ERY	up	SLC43A1
10247	3.77372e-22	-10.8849	209	1	ERY	up	RIDA
10438	4.33382e-22	-10.8652	209	1	ERY	up	C1D
9928	4.36939e-22	-10.864	209	1	ERY	up	KIF14
5274	5.96688e-22	-10.8195	209	1	ERY	up	SERPINI1
63874	6.99109e-22	-10.7968	209	1	ERY	up	ABHD4
8395	8.14733e-22	-10.7749	209	1	ERY	up	PIP5K1B
5045	8.71165e-22	-10.7653	209	1	ERY	up	FURIN
55177	9.06048e-22	-10.7597	209	1	ERY	up	RMDN3
10467	1.00198e-21	-10.7453	209	1	ERY	up	ZNHIT1
2994	1.04328e-21	-10.7395	209	1	ERY	up	GYPB
7915	1.20679e-21	-10.7186	209	1	ERY	up	ALDH5A1
2987	1.25841e-21	-10.7126	209	1	ERY	up	GUK1
7965	1.3554e-21	-10.702	209	1	ERY	up	AIMP2
6483	1.75578e-21	-10.6648	209	1	ERY	up	ST3GAL2
6780	2.09234e-21	-10.6396	209	1	ERY	up	STAU1
25996	2.2763e-21	-10.6275	209	1	ERY	up	REXO2
2639	2.69274e-21	-10.6034	209	1	ERY	up	GCDH
9911	2.77895e-21	-10.5989	209	1	ERY	up	TMCC2
22936	2.8627e-21	-10.5946	209	1	ERY	up	ELL2
23170	2.90188e-21	-10.5926	209	1	ERY	up	TTLL12
1062	3.15792e-21	-10.5805	209	1	ERY	up	CENPE
29127	3.53348e-21	-10.5643	209	1	ERY	up	RACGAP1
64795	3.81936e-21	-10.5531	209	1	ERY	up	RMND5A
185	6.10191e-21	-10.4856	209	1	ERY	up	AGTR1
26502	6.83481e-21	-10.4692	209	1	ERY	up	NARF
6541	7.13144e-21	-10.4631	209	1	ERY	up	SLC7A1
51319	7.50998e-21	-10.4556	209	1	ERY	up	RSRC1
51343	7.53527e-21	-10.4551	209	1	ERY	up	FZR1
9927	7.66677e-21	-10.4526	209	1	ERY	up	MFN2
8444	7.78862e-21	-10.4503	209	1	ERY	up	DYRK3
11345	8.00356e-21	-10.4464	209	1	ERY	up	GABARAPL2
89874	8.29027e-21	-10.4413	209	1	ERY	up	SLC25A21
7328	9.03641e-21	-10.4289	209	1	ERY	up	UBE2H
9921	1.03587e-20	-10.4091	209	1	ERY	up	RNF10
1173	1.04018e-20	-10.4085	209	1	ERY	up	AP2M1
25994	1.07215e-20	-10.4042	209	1	ERY	up	HIGD1A
6007	1.20144e-20	-10.3877	209	1	ERY	up	RHD
55108	1.46815e-20	-10.3587	209	1	ERY	up	BSDC1
6048	1.62965e-20	-10.3436	209	1	ERY	up	RNF5
1894	1.73036e-20	-10.3349	209	1	ERY	up	ECT2
23558	1.7434e-20	-10.3338	209	1	ERY	up	WBP2
7272	1.80352e-20	-10.3289	209	1	ERY	up	TTK
3304	2.06142e-20	-10.3095	209	1	ERY	up	HSPA1B
3098	2.13426e-20	-10.3045	209	1	ERY	up	HK1
54165	2.27755e-20	-10.295	209	1	ERY	up	DCUN1D1
2822	2.5036e-20	-10.2813	209	1	ERY	up	GPLD1
4628	2.53253e-20	-10.2796	209	1	ERY	up	MYH10
9091	2.76131e-20	-10.2671	209	1	ERY	up	PIGQ
4072	2.77105e-20	-10.2666	209	1	ERY	up	EPCAM
6647	2.80763e-20	-10.2647	209	1	ERY	up	SOD1
6888	2.86858e-20	-10.2616	209	1	ERY	up	TALDO1
23038	4.21797e-20	-10.2055	209	1	ERY	up	WDTC1
5526	4.23719e-20	-10.2049	209	1	ERY	up	PPP2R5B
26994	4.27308e-20	-10.2036	209	1	ERY	up	RNF11
11235	4.35968e-20	-10.2007	209	1	ERY	up	PDCD10
22934	4.61162e-20	-10.1925	209	1	ERY	up	RPIA
10498	4.63764e-20	-10.1917	209	1	ERY	up	CARM1
7390	4.69262e-20	-10.19	209	1	ERY	up	UROS
2017	4.72389e-20	-10.189	209	1	ERY	up	CTTN
8804	5.24249e-20	-10.1739	209	1	ERY	up	CREG1
6491	5.25102e-20	-10.1736	209	1	ERY	up	STIL
7709	5.51417e-20	-10.1665	209	1	ERY	up	ZBTB17
7320	5.69679e-20	-10.1618	209	1	ERY	up	UBE2B
51203	6.04602e-20	-10.1531	209	1	ERY	up	NUSAP1
5888	6.84867e-20	-10.1349	209	1	ERY	up	RAD51
9567	9.39815e-20	-10.0888	209	1	ERY	up	GTPBP1
55852	1.04503e-19	-10.0733	209	1	ERY	up	TEX2
58488	1.04662e-19	-10.0731	209	1	ERY	up	PCTP
1175	1.13237e-19	-10.0616	209	1	ERY	up	AP2S1
22996	1.21135e-19	-10.0517	209	1	ERY	up	TTC39A
3014	1.27786e-19	-10.0439	209	1	ERY	up	H2AFX
79269	1.48552e-19	-10.0219	209	1	ERY	up	DCAF10
1164	1.4964e-19	-10.0208	209	1	ERY	up	CKS2
9070	1.51331e-19	-10.0192	209	1	ERY	up	ASH2L
527	1.58891e-19	-10.012	209	1	ERY	up	ATP6V0C
91543	1.62423e-19	-10.0088	209	1	ERY	up	RSAD2
6241	1.64057e-19	-10.0073	209	1	ERY	up	RRM2
11113	1.68496e-19	-10.0034	209	1	ERY	up	CIT
92014	1.70091e-19	-10.002	209	1	ERY	up	SLC25A51
8352	1.88853e-19	-9.98672	209	1	ERY	up	HIST1H3C
1874	1.93574e-19	-9.98311	209	1	ERY	up	E2F4
55777	2.01558e-19	-9.97718	209	1	ERY	up	MBD5
9412	2.17816e-19	-9.96581	209	1	ERY	up	MED21
81858	2.32562e-19	-9.95621	209	1	ERY	up	SHARPIN
1032	2.33367e-19	-9.9557	209	1	ERY	up	CDKN2D
79646	2.47093e-19	-9.94732	209	1	ERY	up	PANK3
9508	2.59741e-19	-9.94	209	1	ERY	up	ADAMTS3
23234	2.69862e-19	-9.93439	209	1	ERY	up	DNAJC9
55839	3.06496e-19	-9.9157	209	1	ERY	up	CENPN
3832	3.87277e-19	-9.88133	209	1	ERY	up	KIF11
11004	4.22742e-19	-9.86845	209	1	ERY	up	KIF2C
80145	4.2918e-19	-9.86622	209	1	ERY	up	THOC7
4171	4.55458e-19	-9.85748	209	1	ERY	up	MCM2
4066	4.6985e-19	-9.8529	209	1	ERY	up	LYL1
92815	4.8918e-19	-9.84697	209	1	ERY	up	HIST3H2A
55312	5.95028e-19	-9.81812	209	1	ERY	up	RFK
3481	5.99108e-19	-9.81711	209	1	ERY	up	IGF2
10929	6.32114e-19	-9.80921	209	1	ERY	up	SRSF8
2184	6.57801e-19	-9.80334	209	1	ERY	up	FAH
8364	7.54162e-19	-9.78318	209	1	ERY	up	HIST1H4C
5911	7.74221e-19	-9.77931	209	1	ERY	up	RAP2A
669	7.88555e-19	-9.7766	209	1	ERY	up	BPGM
63933	8.67632e-19	-9.76249	209	1	ERY	up	MCUR1
7280	9.45739e-19	-9.74976	209	1	ERY	up	TUBB2A
383	9.82298e-19	-9.74416	209	1	ERY	up	ARG1
8780	1.07589e-18	-9.73071	209	1	ERY	up	RIOK3
7263	1.13074e-18	-9.72336	209	1	ERY	up	TST
10121	1.18469e-18	-9.71647	209	1	ERY	up	ACTR1A
63899	1.2291e-18	-9.71103	209	1	ERY	up	NSUN3
26130	1.25112e-18	-9.7084	209	1	ERY	up	GAPVD1
1349	1.25815e-18	-9.70757	209	1	ERY	up	COX7B
79000	1.26348e-18	-9.70695	209	1	ERY	up	AUNIP
387522	1.28702e-18	-9.70421	209	1	ERY	up	TMEM189-UBE2V1
23633	1.29585e-18	-9.7032	209	1	ERY	up	KPNA6
993	1.30918e-18	-9.70169	209	1	ERY	up	CDC25A
6782	1.3652e-18	-9.69549	209	1	ERY	up	HSPA13
665	1.37946e-18	-9.69395	209	1	ERY	up	BNIP3L
7314	1.39567e-18	-9.69222	209	1	ERY	up	UBB
50807	2.03639e-18	-9.63624	209	1	ERY	up	ASAP1
5577	2.06917e-18	-9.63387	209	1	ERY	up	PRKAR2B
8775	2.12183e-18	-9.63014	209	1	ERY	up	NAPA
4815	2.19044e-18	-9.62542	209	1	ERY	up	NINJ2
2030	2.19718e-18	-9.62497	209	1	ERY	up	SLC29A1
8655	2.32731e-18	-9.61643	209	1	ERY	up	DYNLL1
2752	2.49613e-18	-9.60603	209	1	ERY	up	GLUL
701	2.56383e-18	-9.60205	209	1	ERY	up	BUB1B
56648	3.107e-18	-9.5735	209	1	ERY	up	EIF5A2
64858	3.6961e-18	-9.54767	209	1	ERY	up	DCLRE1B
23594	3.73571e-18	-9.54608	209	1	ERY	up	ORC6
1069	3.99295e-18	-9.53617	209	1	ERY	up	CETN2
220972	4.657e-18	-9.51325	209	1	ERY	up	MARCH8
384	4.78124e-18	-9.50933	209	1	ERY	up	ARG2
25915	4.94716e-18	-9.50424	209	1	ERY	up	NDUFAF3
9588	5.14314e-18	-9.49845	209	1	ERY	up	PRDX6
8476	5.38592e-18	-9.49157	209	1	ERY	up	CDC42BPA
23476	5.6947e-18	-9.48325	209	1	ERY	up	BRD4
2261	5.8892e-18	-9.47824	209	1	ERY	up	FGFR3
4924	6.12215e-18	-9.47245	209	1	ERY	up	NUCB1
9374	6.57439e-18	-9.46181	209	1	ERY	up	PPT2
27013	6.7915e-18	-9.45696	209	1	ERY	up	CNPPD1
3005	7.67366e-18	-9.43871	209	1	ERY	up	H1F0
55892	7.80586e-18	-9.43616	209	1	ERY	up	MYNN
51094	8.52102e-18	-9.42305	209	1	ERY	up	ADIPOR1
51706	9.09823e-18	-9.41324	209	1	ERY	up	CYB5R1
538	9.27121e-18	-9.41042	209	1	ERY	up	ATP7A
55388	9.69722e-18	-9.4037	209	1	ERY	up	MCM10
983	1.18372e-17	-9.37383	209	1	ERY	up	CDK1
2348	1.34844e-17	-9.3543	209	1	ERY	up	FOLR1
56675	1.48826e-17	-9.33949	209	1	ERY	up	NRIP3
7567	1.49138e-17	-9.33918	209	1	ERY	up	ZNF19
7153	1.56366e-17	-9.33207	209	1	ERY	up	TOP2A
11130	1.57625e-17	-9.33087	209	1	ERY	up	ZWINT
8027	1.64298e-17	-9.32464	209	1	ERY	up	STAM
5203	2.03453e-17	-9.29252	209	1	ERY	up	PFDN4
4904	2.0792e-17	-9.28925	209	1	ERY	up	YBX1
51759	2.48461e-17	-9.26245	209	1	ERY	up	C9orf78
1981	2.51231e-17	-9.26078	209	1	ERY	up	EIF4G1
1514	2.83888e-17	-9.24237	209	1	ERY	up	CTSL
8531	2.90512e-17	-9.23889	209	1	ERY	up	YBX3
90355	3.21639e-17	-9.22354	209	1	ERY	up	C5orf30
64114	3.27366e-17	-9.22088	209	1	ERY	up	TMBIM1
1193	3.29224e-17	-9.22003	209	1	ERY	up	CLIC2
54505	3.73672e-17	-9.20091	209	1	ERY	up	DHX29
4299	3.82743e-17	-9.19729	209	1	ERY	up	AFF1
51128	3.88276e-17	-9.19513	209	1	ERY	up	SAR1B
54955	4.24933e-17	-9.1815	209	1	ERY	up	C1orf109
56994	4.52967e-17	-9.17184	209	1	ERY	up	CHPT1
4998	4.543e-17	-9.1714	209	1	ERY	up	ORC1
2931	4.809e-17	-9.16279	209	1	ERY	up	GSK3A
23176	4.92223e-17	-9.15927	209	1	ERY	up	SEPTIN8
26268	5.20033e-17	-9.15096	209	1	ERY	up	FBXO9
10955	5.72416e-17	-9.13643	209	1	ERY	up	SERINC3
9693	5.95052e-17	-9.13056	209	1	ERY	up	RAPGEF2
10431	6.1399e-17	-9.12581	209	1	ERY	up	NA
10098	6.15417e-17	-9.12546	209	1	ERY	up	TSPAN5
79469	6.61951e-17	-9.11442	209	1	ERY	up	DLEU2L
4259	7.2769e-17	-9.10006	209	1	ERY	up	MGST3
2029	7.521e-17	-9.09506	209	1	ERY	up	ENSA
23450	7.62413e-17	-9.09299	209	1	ERY	up	SF3B3
8790	7.77885e-17	-9.08994	209	1	ERY	up	FPGT
79791	8.10245e-17	-9.08376	209	1	ERY	up	FBXO31
66008	8.81432e-17	-9.07098	209	1	ERY	up	TRAK2
7353	9.3629e-17	-9.0618	209	1	ERY	up	UFD1
26100	9.68415e-17	-9.05668	209	1	ERY	up	WIPI2
5983	9.80038e-17	-9.05487	209	1	ERY	up	RFC3
23204	1.0133e-16	-9.04979	209	1	ERY	up	ARL6IP1
2040	1.12166e-16	-9.03434	209	1	ERY	up	STOM
7411	1.14613e-16	-9.03106	209	1	ERY	up	VBP1
11152	1.39808e-16	-9.00081	209	1	ERY	up	WDR45
5110	1.45901e-16	-8.99431	209	1	ERY	up	PCMT1
598	1.474e-16	-8.99275	209	1	ERY	up	BCL2L1
9973	1.51768e-16	-8.9883	209	1	ERY	up	CCS
11183	1.56293e-16	-8.98382	209	1	ERY	up	MAP4K5
4946	1.57643e-16	-8.98251	209	1	ERY	up	OAZ1
