Gene.ID	p.value	ttest.z.score	Degrees.of.freedom	Direction	cell.type	updown	hgnc.symbol
7075	2.91544e-28	-12.8586	209	1	HSC_e-ERY	up	TIE1
1718	3.40222e-28	-12.8372	209	1	HSC_e-ERY	up	DHCR24
2288	3.62245e-28	-12.8285	209	1	HSC_e-ERY	up	FKBP4
5311	3.67427e-28	-12.8266	209	1	HSC_e-ERY	up	PKD2
3157	1.03503e-27	-12.683	209	1	HSC_e-ERY	up	HMGCS1
4675	1.25972e-27	-12.6558	209	1	HSC_e-ERY	up	NAP1L3
349152	2.01619e-27	-12.5905	209	1	HSC_e-ERY	up	DPY19L2P2
6666	2.19613e-27	-12.5787	209	1	HSC_e-ERY	up	SOX12
7374	2.43143e-27	-12.5645	209	1	HSC_e-ERY	up	UNG
8324	2.72203e-27	-12.5489	209	1	HSC_e-ERY	up	FZD7
55351	3.03824e-27	-12.5336	209	1	HSC_e-ERY	up	STK32B
8805	7.71525e-27	-12.4041	209	1	HSC_e-ERY	up	TRIM24
501	8.30285e-27	-12.3939	209	1	HSC_e-ERY	up	ALDH7A1
11328	8.77576e-27	-12.3861	209	1	HSC_e-ERY	up	FKBP9
27346	1.58113e-26	-12.3042	209	1	HSC_e-ERY	up	TMEM97
1736	1.5919e-26	-12.3033	209	1	HSC_e-ERY	up	DKC1
2023	1.59403e-26	-12.3031	209	1	HSC_e-ERY	up	ENO1
6632	1.6306e-26	-12.2999	209	1	HSC_e-ERY	up	SNRPD1
710	2.04505e-26	-12.2684	209	1	HSC_e-ERY	up	SERPING1
50810	2.07946e-26	-12.2661	209	1	HSC_e-ERY	up	HDGFL3
2171	2.14825e-26	-12.2615	209	1	HSC_e-ERY	up	FABP5
27018	2.15355e-26	-12.2612	209	1	HSC_e-ERY	up	BEX3
4258	2.26901e-26	-12.2539	209	1	HSC_e-ERY	up	MGST2
10765	2.86302e-26	-12.2215	209	1	HSC_e-ERY	up	KDM5B
3843	2.90636e-26	-12.2194	209	1	HSC_e-ERY	up	IPO5
10613	3.44189e-26	-12.1958	209	1	HSC_e-ERY	up	ERLIN1
57211	3.48629e-26	-12.194	209	1	HSC_e-ERY	up	ADGRG6
22915	5.3863e-26	-12.1334	209	1	HSC_e-ERY	up	MMRN1
8577	6.60141e-26	-12.105	209	1	HSC_e-ERY	up	TMEFF1
9315	6.99716e-26	-12.0968	209	1	HSC_e-ERY	up	NREP
10186	9.72039e-26	-12.0509	209	1	HSC_e-ERY	up	LHFPL6
51514	1.69217e-25	-11.9734	209	1	HSC_e-ERY	up	DTL
23516	1.73299e-25	-11.9701	209	1	HSC_e-ERY	up	SLC39A14
3336	1.73452e-25	-11.97	209	1	HSC_e-ERY	up	HSPE1
10549	2.20322e-25	-11.9365	209	1	HSC_e-ERY	up	PRDX4
7298	2.82359e-25	-11.9018	209	1	HSC_e-ERY	up	TYMS
6713	3.0211e-25	-11.8923	209	1	HSC_e-ERY	up	SQLE
23243	3.68073e-25	-11.8647	209	1	HSC_e-ERY	up	ANKRD28
9837	4.20741e-25	-11.8459	209	1	HSC_e-ERY	up	GINS1
26747	5.29626e-25	-11.8137	209	1	HSC_e-ERY	up	NUFIP1
27242	5.44068e-25	-11.8099	209	1	HSC_e-ERY	up	TNFRSF21
6263	5.5733e-25	-11.8065	209	1	HSC_e-ERY	up	RYR3
54948	5.63816e-25	-11.8049	209	1	HSC_e-ERY	up	MRPL16
10419	6.0949e-25	-11.794	209	1	HSC_e-ERY	up	PRMT5
22903	6.33269e-25	-11.7886	209	1	HSC_e-ERY	up	BTBD3
31	6.74666e-25	-11.7797	209	1	HSC_e-ERY	up	ACACA
8323	7.42632e-25	-11.7663	209	1	HSC_e-ERY	up	FZD6
10493	1.03692e-24	-11.7194	209	1	HSC_e-ERY	up	VAT1
3248	1.12619e-24	-11.7078	209	1	HSC_e-ERY	up	HPGD
5270	1.25213e-24	-11.6929	209	1	HSC_e-ERY	up	SERPINE2
54433	1.28099e-24	-11.6897	209	1	HSC_e-ERY	up	GAR1
9858	1.41377e-24	-11.6759	209	1	HSC_e-ERY	up	PPP1R26
6652	1.49295e-24	-11.6682	209	1	HSC_e-ERY	up	SORD
5723	1.58494e-24	-11.6598	209	1	HSC_e-ERY	up	PSPH
390940	2.18399e-24	-11.6147	209	1	HSC_e-ERY	up	PINLYP
9886	2.23256e-24	-11.6116	209	1	HSC_e-ERY	up	RHOBTB1
93081	2.42946e-24	-11.5998	209	1	HSC_e-ERY	up	TEX30
3339	2.83402e-24	-11.5781	209	1	HSC_e-ERY	up	HSPG2
23423	3.3914e-24	-11.5528	209	1	HSC_e-ERY	up	TMED3
6769	6.94214e-24	-11.4518	209	1	HSC_e-ERY	up	STAC
79870	7.21974e-24	-11.4463	209	1	HSC_e-ERY	up	BAALC
2114	7.61108e-24	-11.4389	209	1	HSC_e-ERY	up	ETS2
51626	8.64029e-24	-11.421	209	1	HSC_e-ERY	up	DYNC2LI1
10969	8.65718e-24	-11.4207	209	1	HSC_e-ERY	up	EBNA1BP2
23682	8.83724e-24	-11.4178	209	1	HSC_e-ERY	up	RAB38
5321	9.77072e-24	-11.4036	209	1	HSC_e-ERY	up	PLA2G4A
586	1.43646e-23	-11.3492	209	1	HSC_e-ERY	up	BCAT1
4162	1.51437e-23	-11.3417	209	1	HSC_e-ERY	up	MCAM
56034	1.53773e-23	-11.3395	209	1	HSC_e-ERY	up	PDGFC
10512	1.55585e-23	-11.3379	209	1	HSC_e-ERY	up	SEMA3C
29922	1.59555e-23	-11.3343	209	1	HSC_e-ERY	up	NME7
80823	1.71666e-23	-11.324	209	1	HSC_e-ERY	up	BHLHB9
8848	1.87569e-23	-11.3114	209	1	HSC_e-ERY	up	TSC22D1
5264	1.99734e-23	-11.3026	209	1	HSC_e-ERY	up	PHYH
6821	2.29841e-23	-11.2827	209	1	HSC_e-ERY	up	SUOX
3149	2.59247e-23	-11.2656	209	1	HSC_e-ERY	up	HMGB3
9145	2.59287e-23	-11.2656	209	1	HSC_e-ERY	up	SYNGR1
55715	3.25755e-23	-11.2333	209	1	HSC_e-ERY	up	DOK4
3326	3.54858e-23	-11.2212	209	1	HSC_e-ERY	up	HSP90AB1
5198	3.59534e-23	-11.2193	209	1	HSC_e-ERY	up	PFAS
79075	3.90851e-23	-11.2075	209	1	HSC_e-ERY	up	DSCC1
7531	3.91183e-23	-11.2074	209	1	HSC_e-ERY	up	YWHAE
56925	3.9615e-23	-11.2056	209	1	HSC_e-ERY	up	LXN
708	4.03301e-23	-11.203	209	1	HSC_e-ERY	up	C1QBP
7078	4.60423e-23	-11.1843	209	1	HSC_e-ERY	up	TIMP3
8578	4.73102e-23	-11.1804	209	1	HSC_e-ERY	up	SCARF1
27131	4.75018e-23	-11.1798	209	1	HSC_e-ERY	up	SNX5
55197	5.60397e-23	-11.1564	209	1	HSC_e-ERY	up	RPRD1A
10849	5.95841e-23	-11.1477	209	1	HSC_e-ERY	up	CD3EAP
3131	7.45532e-23	-11.1159	209	1	HSC_e-ERY	up	HLF
5357	8.0571e-23	-11.1048	209	1	HSC_e-ERY	up	PLS1
5425	8.75303e-23	-11.0931	209	1	HSC_e-ERY	up	POLD2
402	9.10248e-23	-11.0875	209	1	HSC_e-ERY	up	ARL2
661	9.62765e-23	-11.0795	209	1	HSC_e-ERY	up	POLR3D
5332	1.0228e-22	-11.0709	209	1	HSC_e-ERY	up	PLCB4
54962	1.13898e-22	-11.0556	209	1	HSC_e-ERY	up	TIPIN
8800	1.21362e-22	-11.0466	209	1	HSC_e-ERY	up	PEX11A
54069	1.32184e-22	-11.0345	209	1	HSC_e-ERY	up	MIS18A
79017	1.44545e-22	-11.0217	209	1	HSC_e-ERY	up	GGCT
55958	1.70927e-22	-10.9979	209	1	HSC_e-ERY	up	KLHL9
4602	1.84086e-22	-10.9873	209	1	HSC_e-ERY	up	MYB
6594	1.84509e-22	-10.987	209	1	HSC_e-ERY	up	SMARCA1
55344	1.85992e-22	-10.9858	209	1	HSC_e-ERY	up	PLCXD1
79682	1.8716e-22	-10.9849	209	1	HSC_e-ERY	up	CENPU
6560	2.92397e-22	-10.9213	209	1	HSC_e-ERY	up	SLC12A4
81691	3.03044e-22	-10.9162	209	1	HSC_e-ERY	up	REXO5
219464	3.365e-22	-10.9013	209	1	HSC_e-ERY	up	OR5T2
5872	3.42381e-22	-10.8988	209	1	HSC_e-ERY	up	RAB13
22836	4.37839e-22	-10.8637	209	1	HSC_e-ERY	up	RHOBTB3
55120	5.72903e-22	-10.8253	209	1	HSC_e-ERY	up	FANCL
28981	6.32151e-22	-10.8112	209	1	HSC_e-ERY	up	IFT81
11169	7.06847e-22	-10.7952	209	1	HSC_e-ERY	up	WDHD1
51015	9.1507e-22	-10.7583	209	1	HSC_e-ERY	up	ISOC1
51650	1.12411e-21	-10.7288	209	1	HSC_e-ERY	up	MRPS33
10622	1.29655e-21	-10.7083	209	1	HSC_e-ERY	up	POLR3G
56938	1.32614e-21	-10.7051	209	1	HSC_e-ERY	up	ARNTL2
8508	1.35998e-21	-10.7015	209	1	HSC_e-ERY	up	NIPSNAP1
10252	2.03506e-21	-10.6436	209	1	HSC_e-ERY	up	SPRY1
58528	2.1057e-21	-10.6387	209	1	HSC_e-ERY	up	RRAGD
51134	2.27168e-21	-10.6278	209	1	HSC_e-ERY	up	CEP83
63920	2.75715e-21	-10.6	209	1	HSC_e-ERY	up	ZBED8
4173	3.53035e-21	-10.5644	209	1	HSC_e-ERY	up	MCM4
7345	4.61746e-21	-10.5258	209	1	HSC_e-ERY	up	UCHL1
9801	5.36258e-21	-10.5042	209	1	HSC_e-ERY	up	MRPL19
7292	5.58581e-21	-10.4983	209	1	HSC_e-ERY	up	TNFSF4
7035	5.73886e-21	-10.4944	209	1	HSC_e-ERY	up	TFPI
6636	7.59874e-21	-10.4539	209	1	HSC_e-ERY	up	SNRPF
1595	8.18148e-21	-10.4432	209	1	HSC_e-ERY	up	CYP51A1
2983	9.06535e-21	-10.4284	209	1	HSC_e-ERY	up	GUCY1B1
5471	9.42307e-21	-10.4228	209	1	HSC_e-ERY	up	PPAT
10253	1.01163e-20	-10.4126	209	1	HSC_e-ERY	up	SPRY2
51053	1.07962e-20	-10.4032	209	1	HSC_e-ERY	up	GMNN
57061	1.3592e-20	-10.3698	209	1	HSC_e-ERY	up	HYMAI
51373	1.48437e-20	-10.3571	209	1	HSC_e-ERY	up	MRPS17
114112	1.67959e-20	-10.3392	209	1	HSC_e-ERY	up	TXNRD3
56271	1.72371e-20	-10.3354	209	1	HSC_e-ERY	up	BEX4
8624	1.74858e-20	-10.3334	209	1	HSC_e-ERY	up	PSMG1
3315	1.86424e-20	-10.3241	209	1	HSC_e-ERY	up	HSPB1
328	1.86986e-20	-10.3236	209	1	HSC_e-ERY	up	APEX1
3033	1.98877e-20	-10.3147	209	1	HSC_e-ERY	up	HADH
3182	2.53149e-20	-10.2797	209	1	HSC_e-ERY	up	HNRNPAB
80177	2.62418e-20	-10.2745	209	1	HSC_e-ERY	up	MYCT1
836	2.62915e-20	-10.2742	209	1	HSC_e-ERY	up	CASP3
642	2.65109e-20	-10.273	209	1	HSC_e-ERY	up	BLMH
81892	2.66644e-20	-10.2722	209	1	HSC_e-ERY	up	SLIRP
57819	2.67355e-20	-10.2718	209	1	HSC_e-ERY	up	LSM2
4678	2.81787e-20	-10.2641	209	1	HSC_e-ERY	up	NASP
9508	3.13826e-20	-10.2485	209	1	HSC_e-ERY	up	ADAMTS3
4869	3.55439e-20	-10.2304	209	1	HSC_e-ERY	up	NPM1
3553	3.85962e-20	-10.2184	209	1	HSC_e-ERY	up	IL1B
1627	4.26518e-20	-10.2039	209	1	HSC_e-ERY	up	DBN1
8898	4.30614e-20	-10.2025	209	1	HSC_e-ERY	up	MTMR2
54974	4.33167e-20	-10.2017	209	1	HSC_e-ERY	up	THG1L
286527	4.45608e-20	-10.1975	209	1	HSC_e-ERY	up	TMSB15B
9767	4.6675e-20	-10.1908	209	1	HSC_e-ERY	up	JADE3
23564	5.199e-20	-10.1751	209	1	HSC_e-ERY	up	DDAH2
7444	5.68061e-20	-10.1622	209	1	HSC_e-ERY	up	VRK2
29091	6.09991e-20	-10.1518	209	1	HSC_e-ERY	up	STXBP6
4831	6.20965e-20	-10.1492	209	1	HSC_e-ERY	up	NME2
1287	7.59568e-20	-10.1199	209	1	HSC_e-ERY	up	COL4A5
2674	7.95197e-20	-10.1132	209	1	HSC_e-ERY	up	GFRA1
9653	8.24977e-20	-10.1078	209	1	HSC_e-ERY	up	HS2ST1
1854	8.85007e-20	-10.0976	209	1	HSC_e-ERY	up	DUT
54830	1.01387e-19	-10.0777	209	1	HSC_e-ERY	up	NUP62CL
91977	1.10592e-19	-10.065	209	1	HSC_e-ERY	up	MYOZ3
55332	1.17849e-19	-10.0557	209	1	HSC_e-ERY	up	DRAM1
3949	1.47019e-19	-10.0234	209	1	HSC_e-ERY	up	LDLR
4582	1.5092e-19	-10.0195	209	1	HSC_e-ERY	up	MUC1
3606	1.96649e-19	-9.9808	209	1	HSC_e-ERY	up	IL18
85453	1.98567e-19	-9.97937	209	1	HSC_e-ERY	up	TSPYL5
79956	2.20528e-19	-9.964	209	1	HSC_e-ERY	up	ERMP1
54477	2.35948e-19	-9.95409	209	1	HSC_e-ERY	up	PLEKHA5
90355	2.44448e-19	-9.9489	209	1	HSC_e-ERY	up	C5orf30
23239	2.44848e-19	-9.94866	209	1	HSC_e-ERY	up	PHLPP1
65244	2.68607e-19	-9.93507	209	1	HSC_e-ERY	up	SPATS2
6414	2.69639e-19	-9.93451	209	1	HSC_e-ERY	up	SELENOP
6596	2.99854e-19	-9.91892	209	1	HSC_e-ERY	up	HLTF
27101	3.0744e-19	-9.91525	209	1	HSC_e-ERY	up	CACYBP
54517	3.07953e-19	-9.91501	209	1	HSC_e-ERY	up	PUS7
55076	3.51543e-19	-9.89556	209	1	HSC_e-ERY	up	TMEM45A
3329	3.91866e-19	-9.8796	209	1	HSC_e-ERY	up	HSPD1
8706	6.02776e-19	-9.81621	209	1	HSC_e-ERY	up	B3GALNT1
7804	6.2187e-19	-9.81162	209	1	HSC_e-ERY	up	LRP8
79805	6.28981e-19	-9.80994	209	1	HSC_e-ERY	up	VASH2
57235	6.2969e-19	-9.80978	209	1	HSC_e-ERY	up	NA
7295	6.32283e-19	-9.80917	209	1	HSC_e-ERY	up	TXN
9203	6.3387e-19	-9.8088	209	1	HSC_e-ERY	up	ZMYM3
900	7.54309e-19	-9.78315	209	1	HSC_e-ERY	up	CCNG1
55759	7.58706e-19	-9.78229	209	1	HSC_e-ERY	up	WDR12
7371	8.26803e-19	-9.76961	209	1	HSC_e-ERY	up	UCK2
4001	8.45775e-19	-9.76626	209	1	HSC_e-ERY	up	LMNB1
79895	1.10946e-18	-9.72617	209	1	HSC_e-ERY	up	ATP8B4
55720	1.22695e-18	-9.71129	209	1	HSC_e-ERY	up	TSR1
1602	1.28602e-18	-9.70433	209	1	HSC_e-ERY	up	DACH1
55752	1.3073e-18	-9.7019	209	1	HSC_e-ERY	up	SEPTIN11
4172	1.31359e-18	-9.70119	209	1	HSC_e-ERY	up	MCM3
8644	1.32511e-18	-9.6999	209	1	HSC_e-ERY	up	AKR1C3
8099	1.48921e-18	-9.68262	209	1	HSC_e-ERY	up	CDK2AP1
27316	1.53971e-18	-9.67768	209	1	HSC_e-ERY	up	RBMX
91851	1.55987e-18	-9.67575	209	1	HSC_e-ERY	up	CHRDL1
6776	1.62177e-18	-9.66999	209	1	HSC_e-ERY	up	STAT5A
26227	1.62965e-18	-9.66927	209	1	HSC_e-ERY	up	PHGDH
4191	1.7553e-18	-9.65826	209	1	HSC_e-ERY	up	MDH2
55179	1.98141e-18	-9.6403	209	1	HSC_e-ERY	up	FAIM
55651	2.11522e-18	-9.63061	209	1	HSC_e-ERY	up	NHP2
9768	2.17248e-18	-9.62664	209	1	HSC_e-ERY	up	PCLAF
4005	2.19747e-18	-9.62495	209	1	HSC_e-ERY	up	LMO2
7837	2.37813e-18	-9.61322	209	1	HSC_e-ERY	up	PXDN
5954	2.41163e-18	-9.61114	209	1	HSC_e-ERY	up	RCN1
481	2.61787e-18	-9.59896	209	1	HSC_e-ERY	up	ATP1B1
51477	2.63885e-18	-9.59777	209	1	HSC_e-ERY	up	ISYNA1
4507	2.78469e-18	-9.58978	209	1	HSC_e-ERY	up	MTAP
51474	2.93597e-18	-9.58192	209	1	HSC_e-ERY	up	LIMA1
1645	3.34509e-18	-9.56252	209	1	HSC_e-ERY	up	AKR1C1
63035	3.5497e-18	-9.55369	209	1	HSC_e-ERY	up	BCORL1
29937	3.81558e-18	-9.54294	209	1	HSC_e-ERY	up	NENF
3066	3.90049e-18	-9.53966	209	1	HSC_e-ERY	up	HDAC2
10155	3.9891e-18	-9.53631	209	1	HSC_e-ERY	up	TRIM28
5422	4.02702e-18	-9.53491	209	1	HSC_e-ERY	up	POLA1
3075	4.3556e-18	-9.52322	209	1	HSC_e-ERY	up	CFH
57820	5.01134e-18	-9.50232	209	1	HSC_e-ERY	up	CCNB1IP1
5087	5.17705e-18	-9.49747	209	1	HSC_e-ERY	up	PBX1
9071	5.18221e-18	-9.49732	209	1	HSC_e-ERY	up	CLDN10
1000	5.54206e-18	-9.48731	209	1	HSC_e-ERY	up	CDH2
4171	5.65793e-18	-9.48422	209	1	HSC_e-ERY	up	MCM2
4072	5.89161e-18	-9.47818	209	1	HSC_e-ERY	up	EPCAM
4522	6.06568e-18	-9.47384	209	1	HSC_e-ERY	up	MTHFD1
10203	8.18996e-18	-9.42897	209	1	HSC_e-ERY	up	CALCRL
2941	8.35928e-18	-9.42591	209	1	HSC_e-ERY	up	GSTA4
5985	8.46445e-18	-9.42404	209	1	HSC_e-ERY	up	RFC5
10166	8.48928e-18	-9.42361	209	1	HSC_e-ERY	up	SLC25A15
60436	8.73551e-18	-9.41933	209	1	HSC_e-ERY	up	TGIF2
5245	8.78283e-18	-9.41852	209	1	HSC_e-ERY	up	PHB
65998	9.43775e-18	-9.40776	209	1	HSC_e-ERY	up	C11orf95
5832	1.10349e-17	-9.38435	209	1	HSC_e-ERY	up	ALDH18A1
