Gene.ID	p.value	ttest.z.score	Degrees.of.freedom	Direction	cell.type	updown	hgnc.symbol
23231	1.18135e-23	-11.3768	209	1	BCELL	up	SEL1L3
65986	1.23472e-23	-11.3706	209	1	BCELL	up	ZBTB10
931	3.5079e-23	-11.2228	209	1	BCELL	up	MS4A1
8930	4.45368e-23	-11.189	209	1	BCELL	up	MBD4
23089	5.38419e-23	-11.1621	209	1	BCELL	up	PEG10
1185	5.92976e-23	-11.1484	209	1	BCELL	up	CLCN6
3112	7.62105e-23	-11.1127	209	1	BCELL	up	HLA-DOB
80194	8.47083e-23	-11.0977	209	1	BCELL	up	TMEM134
7187	9.06031e-23	-11.0882	209	1	BCELL	up	TRAF3
3911	1.02622e-22	-11.0705	209	1	BCELL	up	LAMA5
5074	1.25422e-22	-11.0419	209	1	BCELL	up	PAWR
9712	1.66821e-22	-11.0013	209	1	BCELL	up	USP6NL
3495	2.89525e-22	-10.9228	209	1	BCELL	up	IGHD
3708	3.94694e-22	-10.8785	209	1	BCELL	up	ITPR1
96610	5.05878e-22	-10.8431	209	1	BCELL	up	BMS1P20
9451	5.84563e-22	-10.8224	209	1	BCELL	up	EIF2AK3
4293	6.02491e-22	-10.8181	209	1	BCELL	up	MAP3K9
27334	6.17283e-22	-10.8146	209	1	BCELL	up	P2RY10
57162	7.0588e-22	-10.7954	209	1	BCELL	up	PELI1
3507	9.79491e-22	-10.7485	209	1	BCELL	up	IGHM
28793	1.01783e-21	-10.743	209	1	BCELL	up	IGLV3-25
3841	1.09743e-21	-10.7322	209	1	BCELL	up	KPNA5
55081	1.29711e-21	-10.7083	209	1	BCELL	up	IFT57
3221	1.41658e-21	-10.6956	209	1	BCELL	up	HOXC4
6643	1.711e-21	-10.6685	209	1	BCELL	up	SNX2
974	1.98652e-21	-10.6471	209	1	BCELL	up	CD79B
55063	2.40363e-21	-10.6197	209	1	BCELL	up	ZCWPW1
22839	2.81691e-21	-10.5969	209	1	BCELL	up	DLGAP4
7405	3.00119e-21	-10.5878	209	1	BCELL	up	UVRAG
152098	3.09277e-21	-10.5835	209	1	BCELL	up	ZCWPW2
3569	3.58449e-21	-10.5622	209	1	BCELL	up	IL6
5770	3.83986e-21	-10.5523	209	1	BCELL	up	PTPN1
1456	4.52965e-21	-10.5285	209	1	BCELL	up	CSNK1G3
80183	5.61547e-21	-10.4976	209	1	BCELL	up	RUBCNL
80021	6.18203e-21	-10.4837	209	1	BCELL	up	TMEM62
3111	7.24806e-21	-10.4607	209	1	BCELL	up	HLA-DOA
91694	8.12026e-21	-10.4443	209	1	BCELL	up	LONRF1
55636	9.1363e-21	-10.4273	209	1	BCELL	up	CHD7
7088	1.00772e-20	-10.4131	209	1	BCELL	up	TLE1
28831	1.61585e-20	-10.3448	209	1	BCELL	up	IGLJ3
29760	2.44224e-20	-10.2849	209	1	BCELL	up	BLNK
4205	3.03143e-20	-10.2535	209	1	BCELL	up	MEF2A
28786	3.07877e-20	-10.2513	209	1	BCELL	up	IGLV4-3
54469	3.25579e-20	-10.2432	209	1	BCELL	up	ZFAND6
2005	4.125e-20	-10.2088	209	1	BCELL	up	ELK4
9728	5.00911e-20	-10.1805	209	1	BCELL	up	SECISBP2L
57157	6.01831e-20	-10.1538	209	1	BCELL	up	PHTF2
29802	6.13295e-20	-10.151	209	1	BCELL	up	VPREB3
55768	8.09754e-20	-10.1105	209	1	BCELL	up	NGLY1
57237	9.88098e-20	-10.0815	209	1	BCELL	up	NA
951	1.06016e-19	-10.0712	209	1	BCELL	up	CD37
256227	1.13935e-19	-10.0607	209	1	BCELL	up	STEAP1B
55669	1.34725e-19	-10.0362	209	1	BCELL	up	MFN1
9855	1.58358e-19	-10.0125	209	1	BCELL	up	FARP2
7204	2.14603e-19	-9.96799	209	1	BCELL	up	TRIO
79677	2.20968e-19	-9.96371	209	1	BCELL	up	SMC6
22800	2.26618e-19	-9.96001	209	1	BCELL	up	RRAS2
3119	2.84678e-19	-9.92654	209	1	BCELL	up	HLA-DQB1
8938	3.3597e-19	-9.90222	209	1	BCELL	up	BAIAP3
10385	5.24103e-19	-9.83682	209	1	BCELL	up	BTN2A2
91316	6.01404e-19	-9.81655	209	1	BCELL	up	GUSBP11
54849	6.49359e-19	-9.80524	209	1	BCELL	up	DEF8
23158	6.50095e-19	-9.80508	209	1	BCELL	up	TBC1D9
57228	6.84829e-19	-9.7974	209	1	BCELL	up	SMAGP
3535	7.98742e-19	-9.7747	209	1	BCELL	up	IGL
11217	9.99856e-19	-9.74154	209	1	BCELL	up	AKAP2
9681	1.1252e-18	-9.72409	209	1	BCELL	up	DEPDC5
7273	1.22795e-18	-9.71117	209	1	BCELL	up	TTN
23094	1.24043e-18	-9.70967	209	1	BCELL	up	SIPA1L3
9711	1.66666e-18	-9.66594	209	1	BCELL	up	RUBCN
54431	2.05567e-18	-9.63484	209	1	BCELL	up	DNAJC10
4794	2.30606e-18	-9.61779	209	1	BCELL	up	NFKBIE
114327	2.31304e-18	-9.61734	209	1	BCELL	up	EFHC1
608	2.48373e-18	-9.60677	209	1	BCELL	up	TNFRSF17
970	2.65599e-18	-9.59681	209	1	BCELL	up	CD70
28299	3.27692e-18	-9.56558	209	1	BCELL	up	IGKV1-5
6598	3.38863e-18	-9.56059	209	1	BCELL	up	SMARCB1
57154	7.22983e-18	-9.44761	209	1	BCELL	up	SMURF1
91647	8.01843e-18	-9.43214	209	1	BCELL	up	ATPAF2
9788	8.06986e-18	-9.43118	209	1	BCELL	up	MTSS1
59339	9.0429e-18	-9.41416	209	1	BCELL	up	PLEKHA2
80008	9.49298e-18	-9.40689	209	1	BCELL	up	TMEM156
1657	1.02771e-17	-9.39501	209	1	BCELL	up	DMXL1
1875	1.06518e-17	-9.38964	209	1	BCELL	up	E2F5
5257	1.21587e-17	-9.36982	209	1	BCELL	up	PHKB
55278	1.27761e-17	-9.36239	209	1	BCELL	up	QRSL1
5450	1.42738e-17	-9.34576	209	1	BCELL	up	POU2AF1
55000	1.48904e-17	-9.33942	209	1	BCELL	up	TUG1
5796	2.68553e-17	-9.25073	209	1	BCELL	up	PTPRK
5336	2.70084e-17	-9.24988	209	1	BCELL	up	PLCG2
246721	3.23453e-17	-9.22269	209	1	BCELL	up	POLR2J2
79683	3.28421e-17	-9.2204	209	1	BCELL	up	ZDHHC14
55853	4.45277e-17	-9.17443	209	1	BCELL	up	IDI2-AS1
51760	4.51148e-17	-9.17245	209	1	BCELL	up	SYT17
8202	5.01427e-17	-9.15647	209	1	BCELL	up	NCOA3
55016	5.04306e-17	-9.1556	209	1	BCELL	up	MARCH1
26051	5.69694e-17	-9.13715	209	1	BCELL	up	PPP1R16B
3280	8.34755e-17	-9.07924	209	1	BCELL	up	HES1
11142	9.57884e-17	-9.05834	209	1	BCELL	up	PKIG
3732	1.04097e-16	-9.0457	209	1	BCELL	up	CD82
3117	1.0553e-16	-9.04362	209	1	BCELL	up	HLA-DQA1
26228	1.21552e-16	-9.02212	209	1	BCELL	up	STAP1
9308	1.41496e-16	-8.99898	209	1	BCELL	up	CD83
4033	1.60006e-16	-8.98024	209	1	BCELL	up	LRMP
54545	1.89544e-16	-8.95439	209	1	BCELL	up	MTMR12
4249	2.20857e-16	-8.93104	209	1	BCELL	up	MGAT5
51616	2.37525e-16	-8.91991	209	1	BCELL	up	TAF9B
19	2.72435e-16	-8.89893	209	1	BCELL	up	ABCA1
64121	3.12306e-16	-8.87801	209	1	BCELL	up	RRAGC
9734	3.17298e-16	-8.87558	209	1	BCELL	up	HDAC9
58513	4.05955e-16	-8.83779	209	1	BCELL	up	EPS15L1
64746	4.37836e-16	-8.82618	209	1	BCELL	up	ACBD3
9980	4.60408e-16	-8.81845	209	1	BCELL	up	DOP1B
6674	5.0679e-16	-8.80369	209	1	BCELL	up	SPAG1
10447	5.53198e-16	-8.79022	209	1	BCELL	up	FAM3C
51035	5.59016e-16	-8.78861	209	1	BCELL	up	UBXN1
79608	5.72127e-16	-8.78504	209	1	BCELL	up	RIC3
22906	5.80354e-16	-8.78284	209	1	BCELL	up	TRAK1
50862	5.81378e-16	-8.78257	209	1	BCELL	up	RNF141
8564	6.40603e-16	-8.76763	209	1	BCELL	up	KMO
9187	6.78584e-16	-8.75875	209	1	BCELL	up	SLC24A1
8552	8.46402e-16	-8.72466	209	1	BCELL	up	INE1
10420	9.53709e-16	-8.70622	209	1	BCELL	up	TESK2
780	1.06396e-15	-8.68931	209	1	BCELL	up	DDR1
8621	1.18644e-15	-8.67245	209	1	BCELL	up	CDK13
24149	1.1911e-15	-8.67184	209	1	BCELL	up	ZNF318
8732	1.19562e-15	-8.67125	209	1	BCELL	up	RNGTT
1690	1.2467e-15	-8.66477	209	1	BCELL	up	COCH
79666	1.34775e-15	-8.6527	209	1	BCELL	up	PLEKHF2
5452	1.38466e-15	-8.64851	209	1	BCELL	up	POU2F2
4064	1.55963e-15	-8.63006	209	1	BCELL	up	CD180
4772	1.67954e-15	-8.61856	209	1	BCELL	up	NFATC1
6565	1.70269e-15	-8.61644	209	1	BCELL	up	SLC15A2
9124	1.83358e-15	-8.60494	209	1	BCELL	up	PDLIM1
652128	1.8343e-15	-8.60487	209	1	BCELL	up	NA
5959	1.96923e-15	-8.59384	209	1	BCELL	up	RDH5
81537	3.6e-15	-8.49983	209	1	BCELL	up	SGPP1
825	3.85885e-15	-8.48898	209	1	BCELL	up	CAPN3
54556	4.65481e-15	-8.45964	209	1	BCELL	up	ING3
10279	5.30841e-15	-8.43906	209	1	BCELL	up	PRSS16
3725	5.94516e-15	-8.42129	209	1	BCELL	up	JUN
55729	5.9861e-15	-8.42021	209	1	BCELL	up	ATF7IP
473	6.07736e-15	-8.41784	209	1	BCELL	up	RERE
79621	6.89865e-15	-8.39793	209	1	BCELL	up	RNASEH2B
57553	7.71195e-15	-8.38042	209	1	BCELL	up	MICAL3
51526	8.60644e-15	-8.36315	209	1	BCELL	up	OSER1
4799	8.89926e-15	-8.35788	209	1	BCELL	up	NFX1
10099	9.56007e-15	-8.3466	209	1	BCELL	up	TSPAN3
1310	9.7665e-15	-8.34323	209	1	BCELL	up	COL19A1
11215	1.00545e-14	-8.33865	209	1	BCELL	up	AKAP11
10681	1.1017e-14	-8.32424	209	1	BCELL	up	GNB5
54468	1.16267e-14	-8.31574	209	1	BCELL	up	MIOS
10018	1.40627e-14	-8.28569	209	1	BCELL	up	BCL2L11
10193	1.45378e-14	-8.28043	209	1	BCELL	up	RNF41
3164	1.46051e-14	-8.2797	209	1	BCELL	up	NR4A1
23495	1.47271e-14	-8.27839	209	1	BCELL	up	TNFRSF13B
84159	1.58741e-14	-8.26652	209	1	BCELL	up	ARID5B
3109	1.60376e-14	-8.2649	209	1	BCELL	up	HLA-DMB
4261	1.70162e-14	-8.25552	209	1	BCELL	up	CIITA
9657	1.86215e-14	-8.24123	209	1	BCELL	up	IQCB1
3667	2.03404e-14	-8.22723	209	1	BCELL	up	IRS1
10206	2.04866e-14	-8.22609	209	1	BCELL	up	TRIM13
2889	2.10532e-14	-8.22176	209	1	BCELL	up	RAPGEF1
200576	2.2376e-14	-8.21209	209	1	BCELL	up	PIKFYVE
3073	2.96155e-14	-8.16752	209	1	BCELL	up	HEXA
6477	3.31378e-14	-8.14962	209	1	BCELL	up	SIAH1
9403	3.42913e-14	-8.14416	209	1	BCELL	up	SELENOF
490	3.47477e-14	-8.14206	209	1	BCELL	up	ATP2B1
5451	3.54321e-14	-8.13895	209	1	BCELL	up	POU2F1
79974	3.65956e-14	-8.13379	209	1	BCELL	up	CPED1
27297	3.6687e-14	-8.13339	209	1	BCELL	up	CRCP
11262	3.84175e-14	-8.12604	209	1	BCELL	up	SP140
11234	4.15562e-14	-8.1135	209	1	BCELL	up	HPS5
330	4.45815e-14	-8.10227	209	1	BCELL	up	BIRC3
60468	5.05974e-14	-8.08202	209	1	BCELL	up	BACH2
7423	5.25024e-14	-8.07611	209	1	BCELL	up	VEGFB
50618	5.92347e-14	-8.05678	209	1	BCELL	up	ITSN2
23161	6.92147e-14	-8.0318	209	1	BCELL	up	SNX13
9767	7.23733e-14	-8.02464	209	1	BCELL	up	JADE3
22876	7.47946e-14	-8.01935	209	1	BCELL	up	INPP5F
3995	7.5408e-14	-8.01804	209	1	BCELL	up	FADS3
653361	7.60675e-14	-8.01664	209	1	BCELL	up	NCF1
3669	7.66354e-14	-8.01544	209	1	BCELL	up	ISG20
57804	7.68115e-14	-8.01508	209	1	BCELL	up	POLD4
7799	8.12712e-14	-8.006	209	1	BCELL	up	PRDM2
11279	8.36068e-14	-8.00145	209	1	BCELL	up	KLF8
10299	8.61467e-14	-7.99663	209	1	BCELL	up	MARCH6
55114	8.79798e-14	-7.99324	209	1	BCELL	up	ARHGAP17
79591	9.24562e-14	-7.98526	209	1	BCELL	up	ARMH3
26040	1.01945e-13	-7.96952	209	1	BCELL	up	SETBP1
64782	1.04313e-13	-7.96582	209	1	BCELL	up	AEN
11346	1.06606e-13	-7.96231	209	1	BCELL	up	SYNPO
971	1.07119e-13	-7.96154	209	1	BCELL	up	CD72
26037	1.07998e-13	-7.96022	209	1	BCELL	up	SIPA1L1
11184	1.14118e-13	-7.95133	209	1	BCELL	up	MAP4K1
23433	1.20437e-13	-7.94263	209	1	BCELL	up	RHOQ
6929	1.21172e-13	-7.94165	209	1	BCELL	up	TCF3
8728	1.26572e-13	-7.93461	209	1	BCELL	up	ADAM19
51429	1.32947e-13	-7.92667	209	1	BCELL	up	SNX9
79978	1.58065e-13	-7.89867	209	1	BCELL	up	NA
9015	1.83366e-13	-7.87462	209	1	BCELL	up	TAF1A
5884	1.99481e-13	-7.86095	209	1	BCELL	up	RAD17
83637	2.0651e-13	-7.85533	209	1	BCELL	up	ZMIZ2
221037	2.09499e-13	-7.853	209	1	BCELL	up	JMJD1C
6856	2.16467e-13	-7.84768	209	1	BCELL	up	SYPL1
80012	2.39555e-13	-7.83121	209	1	BCELL	up	PHC3
11129	2.47893e-13	-7.82565	209	1	BCELL	up	CLASRP
60485	2.6254e-13	-7.8163	209	1	BCELL	up	SAV1
79983	2.6467e-13	-7.81499	209	1	BCELL	up	POF1B
25771	3.35716e-13	-7.77623	209	1	BCELL	up	TBC1D22A
10235	3.52492e-13	-7.76827	209	1	BCELL	up	RASGRP2
10475	3.58547e-13	-7.76549	209	1	BCELL	up	TRIM38
126003	3.90161e-13	-7.75168	209	1	BCELL	up	TRAPPC5
3500	3.99322e-13	-7.74789	209	1	BCELL	up	IGHG1
643854	4.40345e-13	-7.73189	209	1	BCELL	up	CTAGE9
79631	4.7195e-13	-7.72054	209	1	BCELL	up	EFL1
80314	4.84494e-13	-7.71624	209	1	BCELL	up	EPC1
57404	5.13642e-13	-7.70666	209	1	BCELL	up	CYP20A1
23255	5.76829e-13	-7.68762	209	1	BCELL	up	MTCL1
3364	5.96306e-13	-7.68217	209	1	BCELL	up	HUS1
7326	6.32114e-13	-7.67259	209	1	BCELL	up	UBE2G1
246243	6.34174e-13	-7.67205	209	1	BCELL	up	RNASEH1
8527	6.5027e-13	-7.66793	209	1	BCELL	up	DGKD
941	6.95186e-13	-7.65695	209	1	BCELL	up	CD80
7042	7.09069e-13	-7.65369	209	1	BCELL	up	TGFB2
23318	7.56934e-13	-7.64294	209	1	BCELL	up	TUT4
1831	8.09495e-13	-7.63188	209	1	BCELL	up	TSC22D3
79794	8.13975e-13	-7.63097	209	1	BCELL	up	C12orf49
160518	8.73459e-13	-7.61934	209	1	BCELL	up	DENND5B
9962	9.52846e-13	-7.60498	209	1	BCELL	up	SLC23A2
9166	9.57686e-13	-7.60414	209	1	BCELL	up	EBAG9
8521	9.75901e-13	-7.60103	209	1	BCELL	up	GCM1
57205	9.82899e-13	-7.59985	209	1	BCELL	up	ATP10D
54812	1.09296e-12	-7.5823	209	1	BCELL	up	AFTPH
5366	1.09599e-12	-7.58185	209	1	BCELL	up	PMAIP1
11009	1.17331e-12	-7.57057	209	1	BCELL	up	IL24
10752	1.19153e-12	-7.56801	209	1	BCELL	up	CHL1
26094	1.20883e-12	-7.56563	209	1	BCELL	up	DCAF4
3512	1.21288e-12	-7.56507	209	1	BCELL	up	JCHAIN
10724	1.27299e-12	-7.55706	209	1	BCELL	up	OGA
57669	1.31236e-12	-7.55201	209	1	BCELL	up	EPB41L5
9873	1.37929e-12	-7.54376	209	1	BCELL	up	FCHSD2
54663	1.3879e-12	-7.54273	209	1	BCELL	up	WDR74
9275	1.40495e-12	-7.54071	209	1	BCELL	up	BCL7B
9101	1.46923e-12	-7.53328	209	1	BCELL	up	USP8
1756	1.52553e-12	-7.52704	209	1	BCELL	up	DMD
7572	1.54596e-12	-7.52483	209	1	BCELL	up	ZNF24
9589	1.5563e-12	-7.52372	209	1	BCELL	up	WTAP
9709	1.57533e-12	-7.52171	209	1	BCELL	up	HERPUD1
1838	1.72039e-12	-7.50706	209	1	BCELL	up	DTNB
5205	1.75224e-12	-7.50401	209	1	BCELL	up	ATP8B1
29966	1.87082e-12	-7.49312	209	1	BCELL	up	STRN3
7726	2.02026e-12	-7.48032	209	1	BCELL	up	TRIM26
9618	2.06727e-12	-7.47649	209	1	BCELL	up	TRAF4
9135	2.29357e-12	-7.45916	209	1	BCELL	up	RABEP1
901	2.43243e-12	-7.44935	209	1	BCELL	up	CCNG2
6689	2.46084e-12	-7.44741	209	1	BCELL	up	SPIB
8726	2.61011e-12	-7.43757	209	1	BCELL	up	EED
79161	2.62167e-12	-7.43683	209	1	BCELL	up	TMEM243
53916	2.70842e-12	-7.43139	209	1	BCELL	up	RAB4B
55788	2.71872e-12	-7.43075	209	1	BCELL	up	LMBRD1
51362	2.82566e-12	-7.4243	209	1	BCELL	up	CDC40
49855	2.85258e-12	-7.42271	209	1	BCELL	up	SCAPER
23683	2.8612e-12	-7.42221	209	1	BCELL	up	PRKD3
81894	2.88346e-12	-7.42091	209	1	BCELL	up	SLC25A28
51104	2.91632e-12	-7.41902	209	1	BCELL	up	ABHD17B
388237	3.0534e-12	-7.41133	209	1	BCELL	up	NA
64848	3.10005e-12	-7.40879	209	1	BCELL	up	YTHDC2
3662	3.10286e-12	-7.40863	209	1	BCELL	up	IRF4
5142	3.2086e-12	-7.40302	209	1	BCELL	up	PDE4B
9841	3.3499e-12	-7.3958	209	1	BCELL	up	ZBTB24
51427	3.39517e-12	-7.39355	209	1	BCELL	up	ZNF107
6559	3.44586e-12	-7.39106	209	1	BCELL	up	SLC12A3
400961	3.64431e-12	-7.38167	209	1	BCELL	up	PAIP2B
22890	3.71817e-12	-7.3783	209	1	BCELL	up	ZBTB1
727851	3.82412e-12	-7.37358	209	1	BCELL	up	RGPD8
22834	3.8457e-12	-7.37263	209	1	BCELL	up	ZNF652
29919	3.8847e-12	-7.37094	209	1	BCELL	up	RMC1
23081	4.0119e-12	-7.36553	209	1	BCELL	up	KDM4C
55915	4.07246e-12	-7.36301	209	1	BCELL	up	LANCL2
23117	4.07998e-12	-7.3627	209	1	BCELL	up	NPIPB3
54103	4.16296e-12	-7.35931	209	1	BCELL	up	GSAP
79753	4.70828e-12	-7.3386	209	1	BCELL	up	SNIP1
5925	5.3778e-12	-7.3162	209	1	BCELL	up	RB1
9448	5.50931e-12	-7.31212	209	1	BCELL	up	MAP4K4
23014	5.77029e-12	-7.30431	209	1	BCELL	up	FBXO21
10892	6.08641e-12	-7.2953	209	1	BCELL	up	MALT1
7368	6.35941e-12	-7.28789	209	1	BCELL	up	UGT8
11011	6.61194e-12	-7.2813	209	1	BCELL	up	TLK2
11322	6.7698e-12	-7.27731	209	1	BCELL	up	TMC6
10090	6.85782e-12	-7.27513	209	1	BCELL	up	UST
9499	6.89946e-12	-7.2741	209	1	BCELL	up	MYOT
1316	7.26998e-12	-7.26525	209	1	BCELL	up	KLF6
644450	7.52394e-12	-7.25943	209	1	BCELL	up	NA
4209	7.70051e-12	-7.2555	209	1	BCELL	up	MEF2D
83695	7.80033e-12	-7.25332	209	1	BCELL	up	RHNO1
4214	8.34074e-12	-7.24196	209	1	BCELL	up	MAP3K1
9450	8.63415e-12	-7.23609	209	1	BCELL	up	LY86
3574	8.83047e-12	-7.23228	209	1	BCELL	up	IL7
59342	9.58863e-12	-7.21829	209	1	BCELL	up	SCPEP1
5800	9.6749e-12	-7.21676	209	1	BCELL	up	PTPRO
22806	9.9558e-12	-7.2119	209	1	BCELL	up	IKZF3
399	1.00823e-11	-7.20975	209	1	BCELL	up	RHOH
26959	1.05374e-11	-7.20224	209	1	BCELL	up	HBP1
79019	1.06705e-11	-7.2001	209	1	BCELL	up	CENPM
79657	1.09069e-11	-7.19637	209	1	BCELL	up	RPAP3
7695	1.20865e-11	-7.17888	209	1	BCELL	up	ZNF136
387254	1.21529e-11	-7.17794	209	1	BCELL	up	SLC7A5P2
79101	1.22554e-11	-7.17651	209	1	BCELL	up	TAF1D
596	1.67291e-11	-7.12334	209	1	BCELL	up	BCL2
283970	1.78581e-11	-7.11215	209	1	BCELL	up	PDXDC2P-NPIPB14P
150094	1.91976e-11	-7.09975	209	1	BCELL	up	SIK1
23232	2.01005e-11	-7.09186	209	1	BCELL	up	TBC1D12
5530	2.08565e-11	-7.08552	209	1	BCELL	up	PPP3CA
4599	2.12484e-11	-7.08232	209	1	BCELL	up	MX1
25865	2.14283e-11	-7.08087	209	1	BCELL	up	PRKD2
5533	2.14435e-11	-7.08075	209	1	BCELL	up	PPP3CC
10150	2.17222e-11	-7.07853	209	1	BCELL	up	MBNL2
2550	2.19598e-11	-7.07666	209	1	BCELL	up	GABBR1
9874	2.32231e-11	-7.06704	209	1	BCELL	up	TLK1
22841	2.39033e-11	-7.06208	209	1	BCELL	up	RAB11FIP2
9679	2.42582e-11	-7.05954	209	1	BCELL	up	FAM53B
4644	2.55901e-11	-7.05033	209	1	BCELL	up	MYO5A
9798	2.82056e-11	-7.03356	209	1	BCELL	up	IST1
9975	2.84068e-11	-7.03233	209	1	BCELL	up	NR1D2
51202	3.00514e-11	-7.02262	209	1	BCELL	up	DDX47
54800	3.01339e-11	-7.02215	209	1	BCELL	up	KLHL24
23220	3.13342e-11	-7.0154	209	1	BCELL	up	DTX4
400963	3.13694e-11	-7.01521	209	1	BCELL	up	RPS2P17
23492	3.3573e-11	-7.00347	209	1	BCELL	up	CBX7
3576	3.39612e-11	-7.00148	209	1	BCELL	up	CXCL8
157	3.45202e-11	-6.99866	209	1	BCELL	up	GRK3
5252	3.53769e-11	-6.99442	209	1	BCELL	up	PHF1
5211	3.57465e-11	-6.99262	209	1	BCELL	up	PFKL
23508	3.61404e-11	-6.99072	209	1	BCELL	up	TTC9
4641	3.68014e-11	-6.98758	209	1	BCELL	up	MYO1C
9860	3.68523e-11	-6.98734	209	1	BCELL	up	LRIG2
